County,AD,ED,Name,Votes
New York,AD71,ED22,RON KIM,0
New York,AD71,ED22,BENJAMIN L. YEE,5
New York,AD71,ED22,A. MANNY ALICANDRO,0
New York,AD71,ED22,NOMIKI D. KONST,0
New York,AD71,ED22,DAVID EISENBACH,0
New York,AD71,ED22,JARED RICH,1
New York,AD71,ED22,ANTHONY TONY HERBERT,1
New York,AD71,ED22,HELAL A. SHEIKH,0
New York,AD71,ED22,WRITE-IN,0
New York,AD71,ED23,MELISSA MARK-VIVERITO,5
New York,AD71,ED23,MICHAEL A. BLAKE,23
New York,AD71,ED23,DAWN L. SMALLS,6
New York,AD71,ED23,ERIC A. ULRICH,0
New York,AD71,ED23,YDANIS RODRIGUEZ,7
New York,AD71,ED23,DANIEL J. O'DONNELL,3
New York,AD71,ED23,RAFAEL L. ESPINAL JR.,1
New York,AD71,ED23,LATRICE M. WALKER,0
New York,AD71,ED23,JUMAANE D. WILLIAMS,46
New York,AD71,ED23,RON KIM,2
New York,AD71,ED23,BENJAMIN L. YEE,1
New York,AD71,ED23,A. MANNY ALICANDRO,0
New York,AD71,ED23,NOMIKI D. KONST,1
New York,AD71,ED23,DAVID EISENBACH,1
New York,AD71,ED23,JARED RICH,0
New York,AD71,ED23,ANTHONY TONY HERBERT,3
New York,AD71,ED23,HELAL A. SHEIKH,0
New York,AD71,ED23,WRITE-IN,0
New York,AD71,ED24,MELISSA MARK-VIVERITO,12
New York,AD71,ED24,MICHAEL A. BLAKE,17
New York,AD71,ED24,DAWN L. SMALLS,8
New York,AD71,ED24,ERIC A. ULRICH,1
New York,AD71,ED24,YDANIS RODRIGUEZ,15
New York,AD71,ED24,DANIEL J. O'DONNELL,1
New York,AD71,ED24,RAFAEL L. ESPINAL JR.,2
New York,AD71,ED24,LATRICE M. WALKER,3
New York,AD71,ED24,JUMAANE D. WILLIAMS,91
New York,AD71,ED24,RON KIM,0
New York,AD71,ED24,BENJAMIN L. YEE,1
New York,AD71,ED24,A. MANNY ALICANDRO,1
New York,AD71,ED24,NOMIKI D. KONST,3
New York,AD71,ED24,DAVID EISENBACH,1
New York,AD71,ED24,JARED RICH,0
New York,AD71,ED24,ANTHONY TONY HERBERT,1
New York,AD71,ED24,HELAL A. SHEIKH,0
New York,AD71,ED24,WRITE-IN,0
New York,AD71,ED25,MELISSA MARK-VIVERITO,0
New York,AD71,ED25,MICHAEL A. BLAKE,0
New York,AD71,ED25,DAWN L. SMALLS,0
New York,AD71,ED25,ERIC A. ULRICH,0
New York,AD71,ED25,YDANIS RODRIGUEZ,0
New York,AD71,ED25,DANIEL J. O'DONNELL,0
New York,AD71,ED25,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED25,LATRICE M. WALKER,0
New York,AD71,ED25,JUMAANE D. WILLIAMS,0
New York,AD71,ED25,RON KIM,0
New York,AD71,ED25,BENJAMIN L. YEE,0
New York,AD71,ED25,A. MANNY ALICANDRO,0
New York,AD71,ED25,NOMIKI D. KONST,0
New York,AD71,ED25,DAVID EISENBACH,0
New York,AD71,ED25,JARED RICH,0
New York,AD71,ED25,ANTHONY TONY HERBERT,0
New York,AD71,ED25,HELAL A. SHEIKH,0
New York,AD71,ED25,WRITE-IN,0
New York,AD71,ED26,MELISSA MARK-VIVERITO,24
New York,AD71,ED26,MICHAEL A. BLAKE,16
New York,AD71,ED26,DAWN L. SMALLS,12
New York,AD71,ED26,ERIC A. ULRICH,0
New York,AD71,ED26,YDANIS RODRIGUEZ,41
New York,AD71,ED26,DANIEL J. O'DONNELL,5
New York,AD71,ED26,RAFAEL L. ESPINAL JR.,6
New York,AD71,ED26,LATRICE M. WALKER,0
New York,AD71,ED26,JUMAANE D. WILLIAMS,73
New York,AD71,ED26,RON KIM,1
New York,AD71,ED26,BENJAMIN L. YEE,2
New York,AD71,ED26,A. MANNY ALICANDRO,0
New York,AD71,ED26,NOMIKI D. KONST,0
New York,AD71,ED26,DAVID EISENBACH,2
New York,AD71,ED26,JARED RICH,0
New York,AD71,ED26,ANTHONY TONY HERBERT,0
New York,AD71,ED26,HELAL A. SHEIKH,0
New York,AD71,ED26,WRITE-IN,1
New York,AD71,ED27,MELISSA MARK-VIVERITO,0
New York,AD71,ED27,MICHAEL A. BLAKE,0
New York,AD71,ED27,DAWN L. SMALLS,0
New York,AD71,ED27,ERIC A. ULRICH,0
New York,AD71,ED27,YDANIS RODRIGUEZ,0
New York,AD71,ED27,DANIEL J. O'DONNELL,0
New York,AD71,ED27,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED27,LATRICE M. WALKER,0
New York,AD71,ED27,JUMAANE D. WILLIAMS,0
New York,AD71,ED27,RON KIM,0
New York,AD71,ED27,BENJAMIN L. YEE,0
New York,AD71,ED27,A. MANNY ALICANDRO,0
New York,AD71,ED27,NOMIKI D. KONST,0
New York,AD71,ED27,DAVID EISENBACH,0
New York,AD71,ED27,JARED RICH,0
New York,AD71,ED27,ANTHONY TONY HERBERT,0
New York,AD71,ED27,HELAL A. SHEIKH,0
New York,AD71,ED27,WRITE-IN,0
New York,AD71,ED28,MELISSA MARK-VIVERITO,15
New York,AD71,ED28,MICHAEL A. BLAKE,11
New York,AD71,ED28,DAWN L. SMALLS,3
New York,AD71,ED28,ERIC A. ULRICH,2
New York,AD71,ED28,YDANIS RODRIGUEZ,23
New York,AD71,ED28,DANIEL J. O'DONNELL,9
New York,AD71,ED28,RAFAEL L. ESPINAL JR.,5
New York,AD71,ED28,LATRICE M. WALKER,1
New York,AD71,ED28,JUMAANE D. WILLIAMS,45
New York,AD71,ED28,RON KIM,2
New York,AD71,ED28,BENJAMIN L. YEE,1
New York,AD71,ED28,A. MANNY ALICANDRO,0
New York,AD71,ED28,NOMIKI D. KONST,2
New York,AD71,ED28,DAVID EISENBACH,0
New York,AD71,ED28,JARED RICH,0
New York,AD71,ED28,ANTHONY TONY HERBERT,1
New York,AD71,ED28,HELAL A. SHEIKH,0
New York,AD71,ED28,WRITE-IN,0
New York,AD71,ED29,MELISSA MARK-VIVERITO,21
New York,AD71,ED29,MICHAEL A. BLAKE,15
New York,AD71,ED29,DAWN L. SMALLS,13
New York,AD71,ED29,ERIC A. ULRICH,2
New York,AD71,ED29,YDANIS RODRIGUEZ,21
New York,AD71,ED29,DANIEL J. O'DONNELL,6
New York,AD71,ED29,RAFAEL L. ESPINAL JR.,9
New York,AD71,ED29,LATRICE M. WALKER,1
New York,AD71,ED29,JUMAANE D. WILLIAMS,91
New York,AD71,ED29,RON KIM,1
New York,AD71,ED29,BENJAMIN L. YEE,0
New York,AD71,ED29,A. MANNY ALICANDRO,0
New York,AD71,ED29,NOMIKI D. KONST,3
New York,AD71,ED29,DAVID EISENBACH,0
New York,AD71,ED29,JARED RICH,0
New York,AD71,ED29,ANTHONY TONY HERBERT,0
New York,AD71,ED29,HELAL A. SHEIKH,0
New York,AD71,ED29,WRITE-IN,0
New York,AD71,ED30,MELISSA MARK-VIVERITO,33
New York,AD71,ED30,MICHAEL A. BLAKE,19
New York,AD71,ED30,DAWN L. SMALLS,7
New York,AD71,ED30,ERIC A. ULRICH,3
New York,AD71,ED30,YDANIS RODRIGUEZ,61
New York,AD71,ED30,DANIEL J. O'DONNELL,6
New York,AD71,ED30,RAFAEL L. ESPINAL JR.,11
New York,AD71,ED30,LATRICE M. WALKER,0
New York,AD71,ED30,JUMAANE D. WILLIAMS,77
New York,AD71,ED30,RON KIM,2
New York,AD71,ED30,BENJAMIN L. YEE,0
New York,AD71,ED30,A. MANNY ALICANDRO,0
New York,AD71,ED30,NOMIKI D. KONST,6
New York,AD71,ED30,DAVID EISENBACH,0
New York,AD71,ED30,JARED RICH,0
New York,AD71,ED30,ANTHONY TONY HERBERT,1
New York,AD71,ED30,HELAL A. SHEIKH,0
New York,AD71,ED30,WRITE-IN,0
New York,AD71,ED31,MELISSA MARK-VIVERITO,15
New York,AD71,ED31,MICHAEL A. BLAKE,15
New York,AD71,ED31,DAWN L. SMALLS,9
New York,AD71,ED31,ERIC A. ULRICH,4
New York,AD71,ED31,YDANIS RODRIGUEZ,18
New York,AD71,ED31,DANIEL J. O'DONNELL,3
New York,AD71,ED31,RAFAEL L. ESPINAL JR.,6
New York,AD71,ED31,LATRICE M. WALKER,1
New York,AD71,ED31,JUMAANE D. WILLIAMS,72
New York,AD71,ED31,RON KIM,1
New York,AD71,ED31,BENJAMIN L. YEE,2
New York,AD71,ED31,A. MANNY ALICANDRO,0
New York,AD71,ED31,NOMIKI D. KONST,2
New York,AD71,ED31,DAVID EISENBACH,1
New York,AD71,ED31,JARED RICH,0
New York,AD71,ED31,ANTHONY TONY HERBERT,1
New York,AD71,ED31,HELAL A. SHEIKH,0
New York,AD71,ED31,WRITE-IN,0
New York,AD71,ED32,MELISSA MARK-VIVERITO,19
New York,AD71,ED32,MICHAEL A. BLAKE,6
New York,AD71,ED32,DAWN L. SMALLS,5
New York,AD71,ED32,ERIC A. ULRICH,3
New York,AD71,ED32,YDANIS RODRIGUEZ,14
New York,AD71,ED32,DANIEL J. O'DONNELL,0
New York,AD71,ED32,RAFAEL L. ESPINAL JR.,2
New York,AD71,ED32,LATRICE M. WALKER,0
New York,AD71,ED32,JUMAANE D. WILLIAMS,56
New York,AD71,ED32,RON KIM,0
New York,AD71,ED32,BENJAMIN L. YEE,2
New York,AD71,ED32,A. MANNY ALICANDRO,2
New York,AD71,ED32,NOMIKI D. KONST,4
New York,AD71,ED32,DAVID EISENBACH,0
New York,AD71,ED32,JARED RICH,0
New York,AD71,ED32,ANTHONY TONY HERBERT,2
New York,AD71,ED32,HELAL A. SHEIKH,0
New York,AD71,ED32,WRITE-IN,0
New York,AD71,ED33,MELISSA MARK-VIVERITO,24
New York,AD71,ED33,MICHAEL A. BLAKE,12
New York,AD71,ED33,DAWN L. SMALLS,7
New York,AD71,ED33,ERIC A. ULRICH,7
New York,AD71,ED33,YDANIS RODRIGUEZ,22
New York,AD71,ED33,DANIEL J. O'DONNELL,3
New York,AD71,ED33,RAFAEL L. ESPINAL JR.,3
New York,AD71,ED33,LATRICE M. WALKER,0
New York,AD71,ED33,JUMAANE D. WILLIAMS,42
New York,AD71,ED33,RON KIM,1
New York,AD71,ED33,BENJAMIN L. YEE,0
New York,AD71,ED33,A. MANNY ALICANDRO,0
New York,AD71,ED33,NOMIKI D. KONST,4
New York,AD71,ED33,DAVID EISENBACH,0
New York,AD71,ED33,JARED RICH,0
New York,AD71,ED33,ANTHONY TONY HERBERT,1
New York,AD71,ED33,HELAL A. SHEIKH,0
New York,AD71,ED33,WRITE-IN,0
New York,AD71,ED34,MELISSA MARK-VIVERITO,0
New York,AD71,ED34,MICHAEL A. BLAKE,0
New York,AD71,ED34,DAWN L. SMALLS,0
New York,AD71,ED34,ERIC A. ULRICH,0
New York,AD71,ED34,YDANIS RODRIGUEZ,0
New York,AD71,ED34,DANIEL J. O'DONNELL,0
New York,AD71,ED34,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED34,LATRICE M. WALKER,0
New York,AD71,ED34,JUMAANE D. WILLIAMS,0
New York,AD71,ED34,RON KIM,0
New York,AD71,ED34,BENJAMIN L. YEE,0
New York,AD71,ED34,A. MANNY ALICANDRO,0
New York,AD71,ED34,NOMIKI D. KONST,0
New York,AD71,ED34,DAVID EISENBACH,0
New York,AD71,ED34,JARED RICH,0
New York,AD71,ED34,ANTHONY TONY HERBERT,0
New York,AD71,ED34,HELAL A. SHEIKH,0
New York,AD71,ED34,WRITE-IN,0
New York,AD71,ED35,MELISSA MARK-VIVERITO,0
New York,AD71,ED35,MICHAEL A. BLAKE,0
New York,AD71,ED35,DAWN L. SMALLS,0
New York,AD71,ED35,ERIC A. ULRICH,0
New York,AD71,ED35,YDANIS RODRIGUEZ,0
New York,AD71,ED35,DANIEL J. O'DONNELL,0
New York,AD71,ED35,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED35,LATRICE M. WALKER,0
New York,AD71,ED35,JUMAANE D. WILLIAMS,0
New York,AD71,ED35,RON KIM,0
New York,AD71,ED35,BENJAMIN L. YEE,0
New York,AD71,ED35,A. MANNY ALICANDRO,0
New York,AD71,ED35,NOMIKI D. KONST,0
New York,AD71,ED35,DAVID EISENBACH,0
New York,AD71,ED35,JARED RICH,0
New York,AD71,ED35,ANTHONY TONY HERBERT,0
New York,AD71,ED35,HELAL A. SHEIKH,0
New York,AD71,ED35,WRITE-IN,0
New York,AD71,ED36,MELISSA MARK-VIVERITO,23
New York,AD71,ED36,MICHAEL A. BLAKE,13
New York,AD71,ED36,DAWN L. SMALLS,4
New York,AD71,ED36,ERIC A. ULRICH,1
New York,AD71,ED36,YDANIS RODRIGUEZ,43
New York,AD71,ED36,DANIEL J. O'DONNELL,5
New York,AD71,ED36,RAFAEL L. ESPINAL JR.,2
New York,AD71,ED36,LATRICE M. WALKER,1
New York,AD71,ED36,JUMAANE D. WILLIAMS,77
New York,AD71,ED36,RON KIM,3
New York,AD71,ED36,BENJAMIN L. YEE,2
New York,AD71,ED36,A. MANNY ALICANDRO,1
New York,AD71,ED36,NOMIKI D. KONST,1
New York,AD71,ED36,DAVID EISENBACH,0
New York,AD71,ED36,JARED RICH,0
New York,AD71,ED36,ANTHONY TONY HERBERT,1
New York,AD71,ED36,HELAL A. SHEIKH,0
New York,AD71,ED36,WRITE-IN,0
New York,AD71,ED37,MELISSA MARK-VIVERITO,0
New York,AD71,ED37,MICHAEL A. BLAKE,0
New York,AD71,ED37,DAWN L. SMALLS,0
New York,AD71,ED37,ERIC A. ULRICH,0
New York,AD71,ED37,YDANIS RODRIGUEZ,0
New York,AD71,ED37,DANIEL J. O'DONNELL,0
New York,AD71,ED37,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED37,LATRICE M. WALKER,0
New York,AD71,ED37,JUMAANE D. WILLIAMS,0
New York,AD71,ED37,RON KIM,0
New York,AD71,ED37,BENJAMIN L. YEE,0
New York,AD71,ED37,A. MANNY ALICANDRO,0
New York,AD71,ED37,NOMIKI D. KONST,0
New York,AD71,ED37,DAVID EISENBACH,0
New York,AD71,ED37,JARED RICH,0
New York,AD71,ED37,ANTHONY TONY HERBERT,0
New York,AD71,ED37,HELAL A. SHEIKH,0
New York,AD71,ED37,WRITE-IN,0
New York,AD71,ED38,MELISSA MARK-VIVERITO,26
New York,AD71,ED38,MICHAEL A. BLAKE,9
New York,AD71,ED38,DAWN L. SMALLS,5
New York,AD71,ED38,ERIC A. ULRICH,1
New York,AD71,ED38,YDANIS RODRIGUEZ,61
New York,AD71,ED38,DANIEL J. O'DONNELL,2
New York,AD71,ED38,RAFAEL L. ESPINAL JR.,2
New York,AD71,ED38,LATRICE M. WALKER,0
New York,AD71,ED38,JUMAANE D. WILLIAMS,40
New York,AD71,ED38,RON KIM,1
New York,AD71,ED38,BENJAMIN L. YEE,2
New York,AD71,ED38,A. MANNY ALICANDRO,0
New York,AD71,ED38,NOMIKI D. KONST,2
New York,AD71,ED38,DAVID EISENBACH,0
New York,AD71,ED38,JARED RICH,0
New York,AD71,ED38,ANTHONY TONY HERBERT,3
New York,AD71,ED38,HELAL A. SHEIKH,0
New York,AD71,ED38,WRITE-IN,0
New York,AD71,ED39,MELISSA MARK-VIVERITO,0
New York,AD71,ED39,MICHAEL A. BLAKE,0
New York,AD71,ED39,DAWN L. SMALLS,0
New York,AD71,ED39,ERIC A. ULRICH,0
New York,AD71,ED39,YDANIS RODRIGUEZ,0
New York,AD71,ED39,DANIEL J. O'DONNELL,0
New York,AD71,ED39,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED39,LATRICE M. WALKER,0
New York,AD71,ED39,JUMAANE D. WILLIAMS,0
New York,AD71,ED39,RON KIM,0
New York,AD71,ED39,BENJAMIN L. YEE,0
New York,AD71,ED39,A. MANNY ALICANDRO,0
New York,AD71,ED39,NOMIKI D. KONST,0
New York,AD71,ED39,DAVID EISENBACH,0
New York,AD71,ED39,JARED RICH,0
New York,AD71,ED39,ANTHONY TONY HERBERT,0
New York,AD71,ED39,HELAL A. SHEIKH,0
New York,AD71,ED39,WRITE-IN,0
New York,AD71,ED40,MELISSA MARK-VIVERITO,0
New York,AD71,ED40,MICHAEL A. BLAKE,0
New York,AD71,ED40,DAWN L. SMALLS,0
New York,AD71,ED40,ERIC A. ULRICH,0
New York,AD71,ED40,YDANIS RODRIGUEZ,0
New York,AD71,ED40,DANIEL J. O'DONNELL,0
New York,AD71,ED40,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED40,LATRICE M. WALKER,0
New York,AD71,ED40,JUMAANE D. WILLIAMS,0
New York,AD71,ED40,RON KIM,0
New York,AD71,ED40,BENJAMIN L. YEE,0
New York,AD71,ED40,A. MANNY ALICANDRO,0
New York,AD71,ED40,NOMIKI D. KONST,0
New York,AD71,ED40,DAVID EISENBACH,0
New York,AD71,ED40,JARED RICH,0
New York,AD71,ED40,ANTHONY TONY HERBERT,0
New York,AD71,ED40,HELAL A. SHEIKH,0
New York,AD71,ED40,WRITE-IN,0
New York,AD71,ED41,MELISSA MARK-VIVERITO,44
New York,AD71,ED41,MICHAEL A. BLAKE,10
New York,AD71,ED41,DAWN L. SMALLS,17
New York,AD71,ED41,ERIC A. ULRICH,12
New York,AD71,ED41,YDANIS RODRIGUEZ,42
New York,AD71,ED41,DANIEL J. O'DONNELL,15
New York,AD71,ED41,RAFAEL L. ESPINAL JR.,3
New York,AD71,ED41,LATRICE M. WALKER,1
New York,AD71,ED41,JUMAANE D. WILLIAMS,155
New York,AD71,ED41,RON KIM,5
New York,AD71,ED41,BENJAMIN L. YEE,5
New York,AD71,ED41,A. MANNY ALICANDRO,2
New York,AD71,ED41,NOMIKI D. KONST,10
New York,AD71,ED41,DAVID EISENBACH,2
New York,AD71,ED41,JARED RICH,0
New York,AD71,ED41,ANTHONY TONY HERBERT,1
New York,AD71,ED41,HELAL A. SHEIKH,0
New York,AD71,ED41,WRITE-IN,1
New York,AD71,ED42,MELISSA MARK-VIVERITO,38
New York,AD71,ED42,MICHAEL A. BLAKE,13
New York,AD71,ED42,DAWN L. SMALLS,6
New York,AD71,ED42,ERIC A. ULRICH,1
New York,AD71,ED42,YDANIS RODRIGUEZ,77
New York,AD71,ED42,DANIEL J. O'DONNELL,3
New York,AD71,ED42,RAFAEL L. ESPINAL JR.,4
New York,AD71,ED42,LATRICE M. WALKER,1
New York,AD71,ED42,JUMAANE D. WILLIAMS,81
New York,AD71,ED42,RON KIM,2
New York,AD71,ED42,BENJAMIN L. YEE,2
New York,AD71,ED42,A. MANNY ALICANDRO,1
New York,AD71,ED42,NOMIKI D. KONST,10
New York,AD71,ED42,DAVID EISENBACH,0
New York,AD71,ED42,JARED RICH,0
New York,AD71,ED42,ANTHONY TONY HERBERT,1
New York,AD71,ED42,HELAL A. SHEIKH,0
New York,AD71,ED42,WRITE-IN,0
New York,AD71,ED43,MELISSA MARK-VIVERITO,51
New York,AD71,ED43,MICHAEL A. BLAKE,12
New York,AD71,ED43,DAWN L. SMALLS,3
New York,AD71,ED43,ERIC A. ULRICH,3
New York,AD71,ED43,YDANIS RODRIGUEZ,109
New York,AD71,ED43,DANIEL J. O'DONNELL,4
New York,AD71,ED43,RAFAEL L. ESPINAL JR.,2
New York,AD71,ED43,LATRICE M. WALKER,0
New York,AD71,ED43,JUMAANE D. WILLIAMS,37
New York,AD71,ED43,RON KIM,1
New York,AD71,ED43,BENJAMIN L. YEE,0
New York,AD71,ED43,A. MANNY ALICANDRO,1
New York,AD71,ED43,NOMIKI D. KONST,1
New York,AD71,ED43,DAVID EISENBACH,0
New York,AD71,ED43,JARED RICH,0
New York,AD71,ED43,ANTHONY TONY HERBERT,1
New York,AD71,ED43,HELAL A. SHEIKH,0
New York,AD71,ED43,WRITE-IN,0
New York,AD71,ED44,MELISSA MARK-VIVERITO,22
New York,AD71,ED44,MICHAEL A. BLAKE,17
New York,AD71,ED44,DAWN L. SMALLS,7
New York,AD71,ED44,ERIC A. ULRICH,1
New York,AD71,ED44,YDANIS RODRIGUEZ,16
New York,AD71,ED44,DANIEL J. O'DONNELL,4
New York,AD71,ED44,RAFAEL L. ESPINAL JR.,4
New York,AD71,ED44,LATRICE M. WALKER,0
New York,AD71,ED44,JUMAANE D. WILLIAMS,38
New York,AD71,ED44,RON KIM,4
New York,AD71,ED44,BENJAMIN L. YEE,1
New York,AD71,ED44,A. MANNY ALICANDRO,1
New York,AD71,ED44,NOMIKI D. KONST,1
New York,AD71,ED44,DAVID EISENBACH,1
New York,AD71,ED44,JARED RICH,0
New York,AD71,ED44,ANTHONY TONY HERBERT,0
New York,AD71,ED44,HELAL A. SHEIKH,0
New York,AD71,ED44,WRITE-IN,0
New York,AD71,ED45,MELISSA MARK-VIVERITO,0
New York,AD71,ED45,MICHAEL A. BLAKE,0
New York,AD71,ED45,DAWN L. SMALLS,0
New York,AD71,ED45,ERIC A. ULRICH,0
New York,AD71,ED45,YDANIS RODRIGUEZ,0
New York,AD71,ED45,DANIEL J. O'DONNELL,0
New York,AD71,ED45,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED45,LATRICE M. WALKER,0
New York,AD71,ED45,JUMAANE D. WILLIAMS,0
New York,AD71,ED45,RON KIM,0
New York,AD71,ED45,BENJAMIN L. YEE,0
New York,AD71,ED45,A. MANNY ALICANDRO,0
New York,AD71,ED45,NOMIKI D. KONST,0
New York,AD71,ED45,DAVID EISENBACH,0
New York,AD71,ED45,JARED RICH,0
New York,AD71,ED45,ANTHONY TONY HERBERT,0
New York,AD71,ED45,HELAL A. SHEIKH,0
New York,AD71,ED45,WRITE-IN,0
New York,AD71,ED46,MELISSA MARK-VIVERITO,10
New York,AD71,ED46,MICHAEL A. BLAKE,5
New York,AD71,ED46,DAWN L. SMALLS,1
New York,AD71,ED46,ERIC A. ULRICH,0
New York,AD71,ED46,YDANIS RODRIGUEZ,36
New York,AD71,ED46,DANIEL J. O'DONNELL,6
New York,AD71,ED46,RAFAEL L. ESPINAL JR.,4
New York,AD71,ED46,LATRICE M. WALKER,0
New York,AD71,ED46,JUMAANE D. WILLIAMS,15
New York,AD71,ED46,RON KIM,0
New York,AD71,ED46,BENJAMIN L. YEE,1
New York,AD71,ED46,A. MANNY ALICANDRO,0
New York,AD71,ED46,NOMIKI D. KONST,3
New York,AD71,ED46,DAVID EISENBACH,0
New York,AD71,ED46,JARED RICH,0
New York,AD71,ED46,ANTHONY TONY HERBERT,0
New York,AD71,ED46,HELAL A. SHEIKH,0
New York,AD71,ED46,WRITE-IN,0
New York,AD71,ED47,MELISSA MARK-VIVERITO,40
New York,AD71,ED47,MICHAEL A. BLAKE,36
New York,AD71,ED47,DAWN L. SMALLS,20
New York,AD71,ED47,ERIC A. ULRICH,4
New York,AD71,ED47,YDANIS RODRIGUEZ,28
New York,AD71,ED47,DANIEL J. O'DONNELL,9
New York,AD71,ED47,RAFAEL L. ESPINAL JR.,3
New York,AD71,ED47,LATRICE M. WALKER,2
New York,AD71,ED47,JUMAANE D. WILLIAMS,132
New York,AD71,ED47,RON KIM,4
New York,AD71,ED47,BENJAMIN L. YEE,3
New York,AD71,ED47,A. MANNY ALICANDRO,2
New York,AD71,ED47,NOMIKI D. KONST,4
New York,AD71,ED47,DAVID EISENBACH,1
New York,AD71,ED47,JARED RICH,2
New York,AD71,ED47,ANTHONY TONY HERBERT,1
New York,AD71,ED47,HELAL A. SHEIKH,0
New York,AD71,ED47,WRITE-IN,1
New York,AD71,ED48,MELISSA MARK-VIVERITO,21
New York,AD71,ED48,MICHAEL A. BLAKE,2
New York,AD71,ED48,DAWN L. SMALLS,2
New York,AD71,ED48,ERIC A. ULRICH,2
New York,AD71,ED48,YDANIS RODRIGUEZ,81
New York,AD71,ED48,DANIEL J. O'DONNELL,2
New York,AD71,ED48,RAFAEL L. ESPINAL JR.,2
New York,AD71,ED48,LATRICE M. WALKER,1
New York,AD71,ED48,JUMAANE D. WILLIAMS,17
New York,AD71,ED48,RON KIM,1
New York,AD71,ED48,BENJAMIN L. YEE,0
New York,AD71,ED48,A. MANNY ALICANDRO,1
New York,AD71,ED48,NOMIKI D. KONST,2
New York,AD71,ED48,DAVID EISENBACH,1
New York,AD71,ED48,JARED RICH,0
New York,AD71,ED48,ANTHONY TONY HERBERT,0
New York,AD71,ED48,HELAL A. SHEIKH,0
New York,AD71,ED48,WRITE-IN,0
New York,AD71,ED49,MELISSA MARK-VIVERITO,26
New York,AD71,ED49,MICHAEL A. BLAKE,2
New York,AD71,ED49,DAWN L. SMALLS,3
New York,AD71,ED49,ERIC A. ULRICH,2
New York,AD71,ED49,YDANIS RODRIGUEZ,65
New York,AD71,ED49,DANIEL J. O'DONNELL,1
New York,AD71,ED49,RAFAEL L. ESPINAL JR.,4
New York,AD71,ED49,LATRICE M. WALKER,0
New York,AD71,ED49,JUMAANE D. WILLIAMS,7
New York,AD71,ED49,RON KIM,1
New York,AD71,ED49,BENJAMIN L. YEE,0
New York,AD71,ED49,A. MANNY ALICANDRO,0
New York,AD71,ED49,NOMIKI D. KONST,4
New York,AD71,ED49,DAVID EISENBACH,0
New York,AD71,ED49,JARED RICH,0
New York,AD71,ED49,ANTHONY TONY HERBERT,0
New York,AD71,ED49,HELAL A. SHEIKH,0
New York,AD71,ED49,WRITE-IN,0
New York,AD71,ED50,MELISSA MARK-VIVERITO,39
New York,AD71,ED50,MICHAEL A. BLAKE,13
New York,AD71,ED50,DAWN L. SMALLS,9
New York,AD71,ED50,ERIC A. ULRICH,3
New York,AD71,ED50,YDANIS RODRIGUEZ,76
New York,AD71,ED50,DANIEL J. O'DONNELL,7
New York,AD71,ED50,RAFAEL L. ESPINAL JR.,5
New York,AD71,ED50,LATRICE M. WALKER,0
New York,AD71,ED50,JUMAANE D. WILLIAMS,58
New York,AD71,ED50,RON KIM,1
New York,AD71,ED50,BENJAMIN L. YEE,0
New York,AD71,ED50,A. MANNY ALICANDRO,2
New York,AD71,ED50,NOMIKI D. KONST,1
New York,AD71,ED50,DAVID EISENBACH,1
New York,AD71,ED50,JARED RICH,1
New York,AD71,ED50,ANTHONY TONY HERBERT,1
New York,AD71,ED50,HELAL A. SHEIKH,0
New York,AD71,ED50,WRITE-IN,0
New York,AD71,ED51,MELISSA MARK-VIVERITO,0
New York,AD71,ED51,MICHAEL A. BLAKE,0
New York,AD71,ED51,DAWN L. SMALLS,0
New York,AD71,ED51,ERIC A. ULRICH,0
New York,AD71,ED51,YDANIS RODRIGUEZ,0
New York,AD71,ED51,DANIEL J. O'DONNELL,0
New York,AD71,ED51,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED51,LATRICE M. WALKER,0
New York,AD71,ED51,JUMAANE D. WILLIAMS,0
New York,AD71,ED51,RON KIM,0
New York,AD71,ED51,BENJAMIN L. YEE,0
New York,AD71,ED51,A. MANNY ALICANDRO,0
New York,AD71,ED51,NOMIKI D. KONST,0
New York,AD71,ED51,DAVID EISENBACH,0
New York,AD71,ED51,JARED RICH,0
New York,AD71,ED51,ANTHONY TONY HERBERT,0
New York,AD71,ED51,HELAL A. SHEIKH,0
New York,AD71,ED51,WRITE-IN,0
New York,AD71,ED52,MELISSA MARK-VIVERITO,14
New York,AD71,ED52,MICHAEL A. BLAKE,0
New York,AD71,ED52,DAWN L. SMALLS,1
New York,AD71,ED52,ERIC A. ULRICH,1
New York,AD71,ED52,YDANIS RODRIGUEZ,73
New York,AD71,ED52,DANIEL J. O'DONNELL,2
New York,AD71,ED52,RAFAEL L. ESPINAL JR.,0
New York,AD71,ED52,LATRICE M. WALKER,0
New York,AD71,ED52,JUMAANE D. WILLIAMS,11
New York,AD71,ED52,RON KIM,0
New York,AD71,ED52,BENJAMIN L. YEE,2
New York,AD71,ED52,A. MANNY ALICANDRO,0
